PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
5481,1,3,male,60.9,1,0,80.48,S
5482,0,1,male,48.2,0,0,15.4,S
5483,0,3,male,17.8,0,0,24.63,S
5484,1,3,female,33.7,0,0,1.42,S
5485,1,3,male,31.3,2,0,62.38,S
5486,1,3,female,28.0,0,0,5.32,Q
5487,0,3,male,16.0,1,0,22.35,C
5488,1,1,male,36.2,0,0,187.58,S
5489,0,2,male,41.8,1,1,99.91,S
5490,1,3,female,18.3,0,0,16.02,S
5491,0,3,male,57.4,1,2,10.14,S
5492,1,1,male,51.3,1,0,11.6,S
5493,0,3,female,37.7,0,0,46.18,S
5494,0,2,male,12.8,0,0,51.76,C
5495,0,2,male,35.6,1,0,9.76,S
5496,0,3,male,33.9,1,0,10.98,S
5497,0,2,male,37.2,1,1,15.63,C
5498,1,1,male,52.3,0,0,22.71,S
5499,0,1,female,27.5,1,1,99.78,S
5500,1,3,female,58.7,0,0,1.07,S
5501,0,3,female,35.7,1,0,40.67,Q
5502,0,3,male,25.9,0,0,79.13,S
5503,0,2,female,63.6,2,0,51.4,S
5504,0,3,male,41.6,2,0,9.77,S
5505,0,3,male,23.6,0,0,25.91,C
5506,0,3,male,31.2,1,0,96.44,S
5507,0,3,female,38.9,1,0,4.92,C
5508,0,2,male,27.9,0,1,175.32,S
5509,0,3,male,31.9,1,0,6.2,C
5510,0,1,female,18.6,0,0,6.15,S
5511,0,2,male,6.4,1,1,67.04,S
5512,1,3,male,31.5,0,1,70.49,S
5513,1,3,male,32.0,0,1,1.55,Q
5514,1,3,female,37.4,0,0,7.37,S
5515,0,3,male,21.9,0,1,118.67,S
5516,1,1,male,11.2,0,1,13.1,S
5517,1,1,female,16.5,0,1,0.49,S
5518,1,2,male,44.8,0,0,11.72,S
5519,0,3,male,20.7,2,0,53.19,Q
5520,1,3,female,23.8,0,1,99.29,S
5521,1,1,male,25.6,2,0,6.74,S
5522,0,3,male,21.3,0,0,10.17,S
5523,1,2,male,20.3,2,1,23.3,S
5524,0,3,male,17.8,1,0,55.18,C
5525,0,3,female,49.6,0,0,43.0,S
5526,0,1,male,39.5,1,0,15.87,S
5527,1,3,male,47.5,0,0,2.75,S
5528,0,3,female,50.3,0,0,11.67,S
5529,0,3,male,0.0,2,1,9.92,C
5530,0,3,male,34.8,1,1,0.85,S
5531,0,1,male,21.8,0,0,147.62,C
5532,0,3,male,45.6,0,0,11.79,S
5533,1,3,male,19.6,1,1,72.45,S
5534,1,1,male,15.2,0,0,26.53,S
5535,0,2,male,9.9,0,1,143.44,C
5536,0,3,female,25.8,0,0,6.48,C
5537,0,2,female,42.8,1,0,4.69,Q
5538,1,3,male,33.6,0,0,0.1,S
5539,0,3,male,13.2,0,0,50.7,S
5540,0,3,male,60.1,0,0,14.63,S
5541,0,2,male,39.1,0,0,81.72,S
5542,1,2,female,40.9,0,1,40.18,C
5543,1,1,female,48.0,0,0,34.46,Q
5544,1,3,male,7.0,0,0,26.69,S
5545,1,3,male,17.2,0,0,11.95,C
5546,0,3,male,41.5,0,0,2.68,Q
5547,0,3,male,18.6,1,0,23.45,S
5548,0,2,female,26.1,1,0,4.18,S
5549,0,1,female,28.9,0,0,94.46,Q
5550,0,3,male,12.1,1,0,70.72,Q
5551,0,3,male,24.9,2,0,38.68,S
5552,0,2,male,42.8,0,1,24.09,S
5553,1,1,female,40.2,0,0,24.22,C
5554,0,1,female,45.6,0,0,24.98,Q
5555,1,2,male,44.1,0,0,54.73,S
5556,1,3,female,35.7,1,1,5.4,C
5557,0,3,male,34.6,0,1,30.31,S
5558,1,3,male,33.5,0,0,66.99,S
5559,0,3,female,21.2,0,0,28.54,S
5560,1,3,male,15.6,0,0,0.55,S
5561,0,3,female,20.3,2,0,11.23,S
5562,1,1,male,25.4,0,0,44.18,S
5563,0,3,male,20.8,3,0,108.85,Q
5564,0,1,male,35.8,0,0,89.68,C
5565,1,2,male,32.8,1,0,69.2,S
5566,0,1,male,34.3,1,0,119.96,C
5567,1,3,male,34.9,1,0,13.14,S
5568,1,2,male,46.7,1,0,0.5,S
5569,1,1,male,29.9,0,0,17.5,S
5570,1,3,female,44.1,1,0,34.42,S
5571,1,3,male,37.2,1,0,15.22,C
5572,0,3,female,45.8,1,0,1.81,S
5573,1,3,male,52.6,2,0,28.31,S
5574,1,1,male,38.1,1,0,8.91,C
5575,1,1,male,31.5,2,2,52.02,S
5576,0,3,male,31.4,0,0,3.74,S
5577,1,3,male,23.4,0,1,126.92,S
5578,1,3,male,22.9,0,0,83.72,S
5579,1,3,male,42.6,0,0,82.81,S
5580,0,3,female,16.5,0,0,62.41,C
5581,0,3,male,52.6,1,0,40.16,S
5582,0,2,female,27.9,3,0,2.2,S
5583,1,1,male,70.1,0,0,43.44,Q
5584,1,3,female,20.3,0,0,54.96,S
5585,0,1,male,33.5,1,0,5.61,S
5586,0,2,female,25.1,0,0,38.26,S
5587,0,1,male,18.9,0,1,26.07,S
5588,0,2,male,44.9,0,0,25.58,S
5589,1,1,male,14.5,1,0,8.9,C
5590,1,1,male,20.5,1,0,53.8,S
5591,0,3,female,38.2,1,0,103.68,S
5592,0,3,female,40.4,1,0,62.01,S
5593,0,3,female,10.5,1,0,18.42,S
5594,1,3,male,38.1,0,0,165.85,S
5595,0,1,female,31.8,0,0,18.11,Q
5596,0,2,male,17.2,0,1,10.69,S
5597,0,1,male,19.0,0,0,137.79,S
5598,1,3,female,1.5,1,0,62.39,S
5599,1,3,male,54.0,0,1,57.29,S
5600,1,1,male,44.2,0,1,3.22,Q
5601,0,2,male,12.0,0,0,8.53,C
5602,0,3,male,41.2,0,1,0.75,C
5603,0,3,male,22.0,0,0,59.96,S
5604,1,3,male,42.8,0,0,13.04,S
5605,0,2,female,23.1,0,0,5.67,S
5606,0,1,female,24.9,0,0,8.03,Q
5607,1,3,female,26.0,0,0,40.99,S
5608,1,3,male,20.8,2,1,22.7,S
5609,0,3,female,49.6,0,0,113.48,S
5610,0,3,female,42.6,1,1,18.22,S
5611,0,3,male,31.5,0,0,71.8,S
5612,1,3,male,44.3,0,0,31.63,S
5613,1,2,male,7.2,0,0,48.88,Q
5614,0,2,male,12.8,0,0,7.39,S
5615,0,3,male,36.6,1,1,55.29,S
5616,1,2,male,40.3,0,0,3.58,S
5617,1,3,male,33.9,0,1,46.99,C
5618,0,3,male,3.6,0,0,25.06,S
5619,0,3,male,15.1,0,0,10.38,S
5620,0,2,female,35.8,0,0,26.19,S
5621,0,2,female,64.0,0,1,77.43,Q
5622,1,3,male,47.1,0,2,6.72,S
5623,1,3,male,52.1,1,1,7.44,S
5624,1,3,male,34.8,2,1,30.54,S
5625,0,3,male,34.7,1,0,39.26,S
5626,1,2,male,15.5,0,0,21.8,Q
5627,0,3,female,43.3,0,0,12.39,S
5628,0,3,male,29.0,0,0,2.78,S
5629,0,3,female,39.7,0,0,2.04,S
5630,0,1,female,30.4,0,0,1.67,S
5631,1,2,male,33.9,0,0,92.62,S
5632,0,3,male,28.8,0,0,5.63,S
5633,0,3,male,33.1,1,0,13.99,C
5634,0,3,male,44.0,0,0,170.44,S
5635,0,2,male,12.3,1,0,104.95,C
5636,0,1,female,9.1,3,0,1.75,S
5637,0,3,female,36.0,0,0,32.05,S
5638,1,1,female,50.2,1,0,40.15,C
5639,0,3,male,53.7,0,0,2.23,S
5640,0,3,male,12.9,0,1,52.1,C
5641,0,3,male,24.4,1,1,176.48,C
5642,1,2,male,9.3,1,0,22.44,S
5643,0,3,male,22.3,1,1,23.87,C
5644,0,2,male,45.7,0,0,43.08,S
5645,0,2,male,29.8,0,1,53.35,Q
5646,0,3,female,24.8,0,0,62.38,Q
5647,0,3,female,37.6,0,0,3.23,S
5648,1,3,male,18.9,0,0,64.52,C
5649,1,1,female,52.3,2,0,79.83,S
5650,0,1,male,30.1,1,0,1.85,S
5651,1,1,male,24.4,0,1,1.6,S
5652,1,1,female,38.2,3,0,32.02,S
5653,0,3,male,43.2,2,0,27.47,S
5654,0,2,female,52.3,0,0,156.67,S
5655,0,3,female,27.1,0,1,13.95,S
5656,0,2,female,45.2,2,2,35.68,S
5657,1,2,female,31.4,0,1,28.26,Q
5658,1,3,male,21.4,1,1,30.69,S
5659,1,2,male,19.1,0,0,43.11,Q
5660,1,2,male,14.6,0,0,30.85,C
5661,0,2,male,19.6,1,1,0.28,S
5662,0,1,male,45.6,0,0,74.24,S
5663,1,3,female,39.9,1,0,8.98,Q
5664,0,2,male,12.6,0,0,10.51,C
5665,0,3,female,5.6,2,1,41.76,S
5666,1,3,female,14.4,2,1,25.98,Q
5667,1,3,male,19.1,0,1,34.18,S
5668,1,1,male,25.8,0,0,27.53,S
5669,0,3,male,46.4,1,0,21.64,S
5670,1,1,male,22.3,0,1,26.41,S
5671,1,3,male,53.5,0,0,6.08,S
5672,0,3,male,6.5,0,0,139.35,S
5673,1,1,female,25.1,0,0,34.2,S
5674,0,3,male,41.0,0,1,13.52,S
5675,1,3,female,41.9,1,0,49.91,S
5676,0,3,female,25.3,0,1,84.85,S
5677,0,2,male,44.0,1,0,14.07,S
5678,0,3,male,41.4,1,1,15.69,S
5679,1,3,female,20.5,0,0,23.09,S
5680,0,2,female,34.4,0,1,9.8,C
5681,0,3,male,39.9,1,0,66.38,S
5682,0,1,male,21.5,1,0,35.1,S
5683,1,1,male,53.7,0,0,2.35,S
5684,0,3,male,18.3,0,0,228.6,S
5685,0,3,male,32.0,1,0,34.22,S
5686,1,3,male,12.5,0,0,88.27,S
5687,0,3,female,31.4,1,0,27.86,S
5688,1,1,male,15.1,0,0,34.93,Q
5689,0,1,male,25.9,0,1,24.24,Q
5690,1,3,male,7.8,1,0,21.98,Q
5691,0,1,female,41.2,1,0,9.85,C
5692,0,3,male,35.0,0,0,130.94,S
5693,1,3,female,45.2,1,1,8.02,S
5694,0,1,male,25.1,0,1,29.9,S
5695,1,2,male,45.9,0,0,3.65,S
5696,0,3,male,30.5,0,0,200.69,C
5697,0,3,female,31.6,1,0,32.45,C
5698,0,3,male,59.6,0,0,67.41,Q
5699,1,3,male,23.2,1,0,33.11,S
5700,0,3,female,47.2,0,0,65.39,S
5701,0,2,female,36.7,0,0,30.58,Q
5702,0,1,male,22.0,1,1,23.55,S
5703,0,2,female,11.6,0,0,24.35,S
5704,0,1,male,15.5,2,0,0.09,S
5705,1,1,male,45.8,0,0,18.52,S
5706,0,2,male,54.3,1,0,121.42,S
5707,1,2,male,31.3,1,1,45.03,C
5708,0,1,male,32.0,0,0,100.69,C
5709,1,3,male,40.9,0,1,8.94,S
5710,1,3,male,31.0,0,0,27.02,S
5711,0,1,male,45.4,0,2,1.4,Q
5712,1,3,male,34.1,2,0,45.21,S
5713,0,1,male,31.9,0,0,61.3,S
5714,1,3,male,20.2,0,0,55.1,Q
5715,1,1,male,16.8,1,1,3.63,S
5716,0,3,female,0.0,0,0,11.38,S
5717,0,1,male,47.3,0,0,42.66,S
5718,0,3,male,27.9,1,1,56.92,C
5719,0,2,male,24.4,0,2,12.82,S
5720,0,3,female,2.7,1,0,20.85,C
5721,0,2,male,21.0,1,0,17.31,S
5722,0,1,male,19.2,0,0,0.18,C
5723,1,3,male,18.9,0,1,34.37,S
5724,0,1,female,34.7,0,1,44.24,C
5725,0,3,male,31.7,3,0,12.94,C
5726,1,1,male,10.9,0,0,46.56,S
5727,0,3,male,11.8,0,0,11.12,Q
5728,0,3,male,11.8,1,0,50.29,C
5729,0,2,male,55.3,0,0,24.44,C
5730,1,1,female,50.9,1,0,82.21,S
5731,1,3,male,18.1,0,0,31.47,Q
5732,0,3,male,2.3,2,0,8.17,S
5733,1,3,male,31.8,1,1,69.04,S
5734,0,2,male,30.7,1,0,60.15,C
5735,1,3,male,34.4,2,0,3.52,S
5736,1,2,male,40.4,1,0,1.97,S
5737,1,2,female,36.3,2,0,5.86,S
5738,0,3,male,14.4,0,1,74.65,S
5739,0,2,male,34.1,0,1,15.45,S
5740,0,2,female,42.0,2,1,28.11,S
5741,1,2,male,19.9,0,1,36.95,C
5742,0,3,female,34.2,0,0,54.42,S
5743,1,3,male,22.3,1,0,70.87,C
5744,1,3,male,57.9,0,0,29.02,Q
5745,0,3,male,11.4,1,0,21.5,S
5746,1,3,male,46.2,0,0,8.72,S
5747,1,3,male,6.6,1,0,37.41,S
5748,1,1,female,55.1,0,0,31.93,Q
5749,1,1,female,14.0,1,0,13.77,S
5750,1,1,male,32.7,1,0,23.64,C
5751,0,3,female,7.2,1,1,53.83,S
5752,1,3,male,11.1,0,0,39.46,Q
5753,0,2,female,42.6,1,1,26.29,S
5754,1,2,male,44.4,0,0,12.72,S
5755,1,3,female,33.4,2,0,44.11,C
5756,0,3,male,40.4,2,1,39.52,C
5757,1,3,female,44.6,1,0,24.52,S
5758,0,2,female,20.4,0,0,10.9,S
5759,0,1,male,10.4,2,0,7.69,C
5760,0,1,male,29.8,2,0,16.58,S
5761,1,1,female,21.9,1,0,95.75,S
5762,1,2,male,35.4,0,0,56.08,S
5763,1,3,male,37.7,2,0,88.68,S
5764,0,1,male,20.5,1,1,73.96,S
5765,1,1,female,39.9,0,0,24.56,S
5766,1,1,male,39.2,2,0,30.24,C
5767,0,3,male,40.1,0,0,7.43,S
5768,0,3,female,24.3,0,0,51.04,C
5769,0,3,male,40.9,1,0,21.92,Q
5770,1,2,male,37.3,0,0,7.03,S
5771,1,2,male,39.0,2,0,4.01,C
5772,1,1,female,53.5,0,1,47.65,S
5773,0,1,male,34.6,0,0,26.33,C
5774,1,3,male,21.5,0,0,0.36,C
5775,0,3,female,14.5,1,1,69.61,S
5776,0,3,male,45.8,1,1,38.65,S
5777,1,3,female,35.0,1,0,1.57,S
5778,0,3,male,53.4,2,0,14.54,S
5779,1,1,female,1.6,0,0,51.26,S
5780,0,3,male,42.7,1,0,2.43,S
5781,1,1,female,26.3,2,1,53.31,Q
5782,0,3,male,25.1,0,0,28.12,C
5783,0,2,male,19.3,0,0,61.09,S
5784,0,2,female,42.6,0,1,77.31,S
5785,0,3,male,38.6,1,0,58.4,C
5786,1,2,female,14.0,0,0,3.25,Q
5787,0,2,male,32.3,1,0,24.68,S
5788,1,2,male,39.9,1,1,15.35,S
5789,1,2,female,32.5,0,0,28.41,S
5790,0,3,male,45.5,1,0,135.02,S
5791,0,3,female,25.9,0,0,5.31,S
5792,1,3,male,0.0,0,0,80.28,S
5793,1,1,male,32.6,1,0,187.77,S
5794,1,3,female,32.5,0,1,184.29,S
5795,0,1,male,34.4,2,1,63.72,S
5796,1,1,male,45.5,0,0,25.06,S
5797,0,2,female,2.7,0,0,7.84,Q
5798,1,3,male,26.7,1,0,37.48,C
5799,1,1,male,17.1,0,0,37.7,S
5800,0,1,female,13.1,2,0,15.22,S
5801,0,3,female,29.0,0,0,38.37,S
5802,0,2,male,39.8,0,1,4.96,S
5803,0,3,male,34.2,1,0,40.21,S
5804,1,3,female,20.4,0,0,90.81,S
5805,0,2,male,28.0,0,0,25.55,S
5806,0,1,male,43.0,2,0,57.85,S
5807,0,1,female,39.6,2,0,40.38,S
5808,1,3,male,22.3,0,0,0.12,S
5809,1,3,male,21.4,0,1,5.2,S
5810,0,1,female,6.0,1,0,59.64,C
5811,0,1,female,24.0,0,0,1.65,S
5812,1,1,female,5.7,0,1,125.17,Q
5813,1,3,male,58.9,0,0,89.8,S
5814,0,3,male,18.0,0,0,18.0,C
5815,0,2,female,45.5,0,1,14.86,S
5816,0,3,male,55.5,1,0,37.97,S
5817,0,3,female,33.0,0,0,37.85,S
5818,0,3,male,28.6,0,0,3.73,S
5819,1,1,female,11.5,1,0,9.7,S
5820,0,1,male,22.9,0,1,40.48,C
5821,1,1,male,52.5,3,1,64.53,S
5822,0,3,male,34.9,0,0,8.53,S
5823,1,3,female,30.4,3,1,48.42,S
5824,1,3,male,48.4,1,0,81.76,C
5825,0,1,male,39.7,0,0,5.01,S
5826,0,2,male,27.9,1,0,23.13,S
5827,1,2,male,33.0,0,0,76.03,S
5828,0,3,female,19.2,0,0,18.52,S
5829,0,2,male,22.1,0,0,12.56,S
5830,0,1,male,27.1,2,0,54.76,S
5831,1,3,male,37.8,1,1,20.48,S
5832,0,2,female,12.5,1,0,49.01,S
5833,1,3,female,31.1,1,1,5.4,S
5834,0,1,male,24.5,0,0,32.25,S
5835,1,3,male,17.4,0,0,19.09,C
5836,0,3,male,24.6,0,1,236.66,C
5837,1,3,female,0.0,1,0,35.8,Q
5838,0,3,male,19.4,0,0,45.85,Q
5839,0,3,female,14.6,1,0,5.62,C
5840,1,3,male,26.1,2,2,192.98,S
5841,0,3,female,0.0,0,0,2.11,S
5842,0,3,male,32.7,1,0,2.94,S
5843,0,2,female,42.7,0,3,3.15,S
5844,0,2,male,28.4,0,0,81.79,S
5845,1,1,male,37.0,1,2,52.16,S
5846,0,3,female,22.8,0,1,144.56,C
5847,0,3,male,8.2,2,1,2.76,Q
5848,1,3,male,30.0,0,0,47.06,S
5849,0,1,female,39.5,1,1,30.48,C
5850,0,3,male,11.5,0,0,40.77,S
5851,0,1,male,23.5,2,0,28.77,S
5852,1,3,male,26.5,1,0,45.0,S
5853,1,1,male,69.9,0,0,95.03,S
5854,1,3,female,33.1,0,0,35.42,C
5855,0,1,male,3.3,0,0,90.69,S
5856,1,2,male,0.0,0,0,60.96,S
5857,0,3,male,40.2,1,0,80.08,S
5858,0,3,male,64.8,0,1,43.06,S
5859,0,1,female,26.1,0,1,29.24,S
5860,0,3,female,25.2,1,0,2.88,S
5861,0,1,male,36.0,0,0,72.05,Q
5862,0,3,male,18.8,0,1,11.08,S
5863,0,3,female,0.0,0,0,1.49,S
5864,0,2,male,44.5,0,1,29.28,C
5865,1,3,male,21.4,0,0,40.04,S
5866,0,1,male,44.7,2,0,43.37,C
5867,1,3,male,19.3,0,0,44.31,S
5868,0,3,female,31.7,0,0,42.42,S
5869,1,3,male,42.0,1,1,66.05,S
5870,0,2,female,45.0,1,0,58.68,C
5871,0,2,male,33.3,0,0,67.03,S
5872,0,1,male,32.6,0,0,24.67,S
5873,1,3,female,38.7,0,2,2.6,S
5874,1,3,female,36.5,0,0,40.82,C
5875,0,3,female,11.9,0,1,9.44,S
5876,0,3,male,12.2,0,0,78.51,S
5877,1,1,female,0.5,1,0,51.16,S
5878,1,1,male,40.7,0,0,58.08,S
5879,0,1,male,24.5,0,3,13.5,S
5880,0,1,male,41.5,0,0,40.1,S
5881,0,1,male,35.7,1,1,30.04,S
5882,1,3,female,16.0,2,0,12.5,Q
5883,0,2,female,28.3,1,0,66.9,S
5884,1,1,male,23.6,1,0,31.94,C
5885,0,3,male,21.5,0,1,8.47,S
5886,0,1,female,42.8,1,0,14.57,S
5887,0,3,male,65.2,1,0,10.3,S
5888,1,2,male,45.6,0,0,14.98,S
5889,1,3,male,29.6,0,0,8.34,S
5890,0,3,male,47.6,1,0,18.55,Q
5891,1,1,female,54.0,0,2,47.36,S
5892,0,3,male,10.5,0,1,128.06,S
5893,0,3,male,47.1,0,0,9.46,S
5894,0,3,female,40.8,0,0,14.26,S
5895,0,2,male,46.6,0,1,0.09,S
5896,0,2,female,41.4,0,0,10.21,S
5897,1,3,male,26.8,1,1,21.68,S
5898,0,3,female,58.5,1,1,24.78,C
5899,1,1,male,34.8,1,1,12.39,S
5900,0,1,male,23.9,0,1,6.52,C
5901,1,2,male,37.1,0,1,33.12,S
5902,0,1,male,43.6,2,0,21.05,S
5903,0,2,female,31.3,0,0,22.22,S
5904,0,1,male,35.5,1,0,90.14,S
5905,0,1,male,31.2,0,0,32.97,C
5906,1,1,male,20.8,0,0,19.66,C
5907,0,3,female,18.5,0,0,11.71,S
5908,1,1,female,10.4,2,0,22.39,S
5909,0,1,male,51.3,1,0,79.18,C
5910,0,2,male,26.9,1,0,134.21,C
5911,0,3,male,0.0,2,0,18.94,S
5912,1,3,male,35.6,0,1,9.38,S
5913,1,3,male,35.3,0,0,98.38,S
5914,0,1,male,3.9,2,0,6.24,C
5915,0,3,female,18.3,0,0,14.12,S
5916,0,2,female,17.7,0,0,9.13,S
5917,1,2,male,19.6,1,0,33.37,S
5918,1,3,male,47.0,1,0,21.01,C
5919,0,3,female,27.9,1,0,13.54,S
5920,0,3,male,24.0,0,0,58.43,S
5921,0,3,male,45.7,1,0,43.64,S
5922,1,3,female,36.9,1,0,216.25,S
5923,0,1,male,5.6,3,0,14.96,S
5924,1,2,male,21.4,0,1,74.65,S
5925,0,1,male,34.5,0,3,14.41,S
5926,1,3,male,16.9,0,0,0.36,Q
5927,1,1,male,58.4,0,0,6.54,Q
5928,1,3,male,31.6,1,1,28.41,S
5929,0,2,male,19.5,0,0,66.43,C
5930,1,2,female,14.3,0,0,2.37,C
5931,0,1,male,43.0,0,0,71.36,Q
5932,0,2,male,20.9,0,1,50.36,S
5933,0,3,male,35.3,0,0,1.41,S
5934,1,1,male,13.9,1,0,4.5,S
5935,0,2,female,31.0,0,0,3.15,C
5936,1,1,male,21.1,0,0,45.45,S
5937,1,2,male,25.6,0,0,32.93,C
5938,0,1,male,18.9,0,1,17.78,C
5939,0,2,male,44.4,0,0,3.7,S
5940,0,3,male,23.1,1,1,19.97,S
5941,0,2,male,28.0,0,0,45.85,S
5942,0,2,male,28.7,0,0,3.92,S
5943,0,3,female,52.6,0,0,77.68,S
5944,1,1,female,42.5,0,0,2.6,S
5945,1,2,female,41.1,0,0,37.48,Q
5946,0,3,female,7.9,0,0,8.39,S
5947,0,1,female,20.8,3,0,3.84,S
5948,0,3,female,46.6,0,0,17.54,S
5949,1,3,male,13.6,1,0,43.98,C
5950,1,3,male,31.2,0,0,5.16,C
5951,0,3,female,15.1,1,0,25.83,C
5952,0,1,male,16.5,0,1,20.84,S
5953,1,2,male,53.5,0,0,22.31,S
5954,0,2,male,40.1,1,0,114.88,C
5955,0,1,male,43.8,1,0,17.17,S
5956,1,3,male,41.0,2,1,191.32,S
5957,0,3,male,28.0,0,0,30.92,C
5958,0,3,male,20.3,1,1,73.93,S
5959,1,3,female,24.4,2,0,17.16,S
5960,1,1,female,27.3,1,1,3.54,S
5961,0,3,female,54.9,0,0,3.53,S
5962,1,3,female,11.3,0,1,34.15,S
5963,0,3,male,22.2,0,0,106.32,S
5964,1,2,male,17.2,1,0,2.96,S
5965,0,3,male,44.8,0,0,46.73,S
5966,1,2,female,56.0,0,0,33.14,C
5967,1,3,male,34.3,0,0,42.25,C
5968,0,3,female,35.5,2,1,9.71,S
5969,1,2,male,31.3,0,0,2.92,S
5970,1,3,female,36.1,0,0,3.11,S
5971,1,3,male,40.8,1,0,11.33,S
5972,0,1,female,36.0,1,0,9.61,Q
5973,1,3,male,37.0,0,0,5.4,S
5974,1,3,male,40.9,0,0,12.3,S
5975,0,3,male,5.1,0,0,30.54,Q
5976,1,3,female,30.0,1,0,119.44,S
5977,0,3,male,34.3,0,1,102.18,C
5978,0,3,female,35.8,0,0,12.68,C
5979,0,1,female,27.6,0,0,2.74,S
5980,0,1,female,32.3,1,0,217.35,S
5981,1,3,male,19.9,0,0,25.88,C
5982,0,3,male,5.2,0,0,153.22,C
5983,1,3,male,43.8,0,0,30.86,C
5984,0,3,female,14.1,0,1,86.99,S
5985,0,3,female,27.8,0,0,23.71,C
5986,0,2,female,19.5,1,1,38.92,S
5987,0,3,male,52.2,0,1,30.69,Q
5988,1,2,male,28.9,0,1,9.93,S
5989,1,3,female,25.7,0,0,57.72,S
5990,1,3,male,40.5,2,0,2.25,S
5991,0,3,female,60.2,0,0,18.0,S
5992,0,2,male,35.7,0,0,81.58,S
5993,0,3,male,24.7,0,1,27.94,S
5994,0,3,female,39.8,1,0,3.23,S
5995,0,3,male,8.0,0,0,9.3,S
5996,1,1,male,30.7,3,1,4.65,C
5997,0,3,female,57.9,0,0,13.01,S
5998,1,3,female,32.2,0,0,7.23,Q
5999,0,3,female,31.5,0,1,49.78,S
6000,0,3,female,30.3,0,0,43.08,S
6001,1,1,male,24.5,1,0,5.8,C
6002,0,1,male,34.4,1,0,23.55,S
6003,1,3,male,40.9,0,0,14.03,S
6004,0,1,male,25.4,0,0,16.45,S
6005,0,3,male,0.0,1,0,34.32,C
6006,1,1,female,36.5,3,0,91.58,S
6007,0,3,male,59.9,0,0,91.05,S
6008,0,1,female,24.7,2,0,21.31,S
6009,1,3,male,9.4,0,0,19.98,S
6010,0,2,male,39.5,0,0,29.19,S
6011,1,1,male,54.4,1,0,25.71,S
6012,1,2,female,37.4,1,0,2.55,Q
6013,1,2,male,54.1,1,0,34.58,S
6014,0,3,male,41.1,1,0,35.15,S
6015,0,1,female,39.9,0,1,23.94,S
6016,1,3,male,22.7,0,1,21.38,S
6017,0,3,male,34.0,0,0,111.84,C
6018,0,3,female,29.6,0,0,36.73,S
6019,0,3,male,29.1,0,1,67.77,C
6020,0,3,male,26.4,1,0,123.03,Q
6021,0,3,male,33.2,1,0,66.45,S
6022,1,3,male,11.9,0,0,114.57,C
6023,1,1,male,41.4,0,0,56.97,Q
6024,0,3,male,17.7,0,0,7.46,S
6025,0,3,male,26.5,0,0,10.3,S
6026,0,3,male,34.6,0,1,8.62,C
6027,1,3,male,17.0,0,0,15.55,S
6028,0,3,male,2.5,0,1,17.54,S
6029,1,2,male,24.6,0,0,66.68,C
6030,0,3,female,10.0,0,0,17.9,S
6031,1,3,male,40.0,1,0,51.96,S
6032,0,1,female,13.9,0,0,93.66,S
6033,1,3,male,50.8,0,0,4.87,S
6034,0,2,male,29.9,1,0,0.01,S
6035,1,3,male,30.8,0,0,87.81,Q
6036,0,3,female,2.3,1,1,10.89,S
6037,1,2,male,32.0,0,2,6.66,S
6038,1,3,male,28.9,0,0,13.99,S
6039,0,3,male,11.8,1,0,8.23,S
6040,1,2,male,31.2,0,0,63.13,S
6041,0,1,male,24.4,0,0,40.26,S
6042,0,3,male,27.0,1,0,7.32,S
6043,0,1,male,30.4,0,0,35.04,C
6044,0,3,female,23.4,0,0,9.33,C
6045,1,2,male,33.5,0,0,8.8,C
6046,1,3,male,28.8,1,0,36.2,S
6047,0,3,male,36.6,0,0,43.71,S
6048,0,1,male,22.6,0,0,17.0,S
6049,1,3,male,15.1,1,2,57.66,S
6050,1,3,male,20.1,1,1,72.61,Q
6051,0,3,male,50.2,0,0,99.24,S
6052,1,3,male,43.4,0,0,39.35,Q
6053,0,3,male,47.0,0,0,9.94,Q
6054,0,3,male,48.0,0,0,55.21,S
6055,1,3,male,23.5,0,0,4.56,C
6056,0,3,male,34.1,1,0,8.0,S
6057,0,2,male,31.1,1,0,71.54,S
6058,0,3,male,39.2,0,0,96.69,S
6059,1,2,female,26.0,0,1,2.76,S
6060,1,1,male,31.3,0,2,14.97,S
6061,0,2,male,31.0,0,0,39.68,S
6062,0,1,female,37.5,0,0,111.64,Q
6063,0,1,male,39.2,1,0,33.83,S
6064,0,2,female,31.3,0,0,68.81,S
6065,0,1,female,31.7,1,0,102.43,S
6066,1,3,female,33.2,1,0,29.28,S
6067,0,1,female,53.1,0,0,53.95,S
6068,0,1,male,5.8,1,0,43.44,S
6069,0,1,male,16.4,0,0,44.51,S
6070,0,1,female,39.4,3,1,29.12,C
6071,1,2,male,33.8,1,0,39.04,C
6072,0,3,female,33.7,1,0,32.33,Q
6073,0,3,male,39.3,0,0,40.62,C
6074,0,3,male,33.0,3,0,28.14,C
6075,0,3,female,22.2,0,0,10.07,S
6076,0,1,male,38.8,1,0,47.32,S
6077,0,2,female,30.3,2,1,19.38,S
6078,0,1,male,23.7,1,1,5.47,C
6079,0,3,female,39.7,0,2,76.24,Q
6080,0,1,female,39.1,1,0,8.0,C
6081,0,3,male,33.0,0,0,31.12,S
6082,1,2,male,54.0,0,0,51.08,C
6083,0,2,male,48.6,1,0,41.73,C
6084,0,3,female,44.0,0,1,7.02,S
